term	Z	17	120	1	0	2	0	0	0	0	0	0
term	Z	17	121	1	1	1	0	0	0	0	0	0
term	Z	18	7	-1	0	0	0	1	0	0	0	0
term	Z	18	9	-1	0	0	0	0	1	0	0	0
term	Z	18	70	1	0	0	0	0	0	1	0	1
term	Z	18	71	1	0	0	1	0	0	0	0	1
term	Z	18	72	-1	0	1	0	0	0	0	0	1
term	Z	18	73	-1	0	1	0	1	0	0	0	0
term	Z	18	75	1	0	0	0	0	0	2	0	0
term	Z	18	76	1	0	0	1	0	0	1	0	0
term	Z	18	77	-1	0	1	0	0	0	1	0	0
term	Z	18	81	1	0	0	0	1	0	1	0	0
term	Z	18	89	1	0	0	0	0	1	1	0	0
term	Z	18	93	1	0	0	1	0	1	0	0	0
term	Z	18	100	1	0	0	0	1	1	0	0	0
term	Z	18	108	1	0	1	0	0	1	0	0	0
term	Z	19	7	1	0	0	0	0	0	0	1	0
term	Z	19	8	1	0	0	0	0	0	1	0	0
term	Z	19	74	1	0	0	1	0	0	0	0	1
term	Z	19	78	1	0	0	1	0	0	1	0	0
term	Z	19	83	1	0	0	0	1	0	1	0	0
term	Z	19	90	1	0	0	1	0	1	0	0	0
term	Z	19	101	1	0	0	0	1	1	0	0	0
term	Z	19	126	1	0	1	0	0	1	0	0	0
term	Z	20	8	1	0	0	0	1	0	0	0	0
term	Z	20	10	1	0	0	0	0	1	0	0	0
term	Z	20	75	1	0	0	0	0	0	1	1	0
term	Z	20	76	1	0	0	1	0	0	0	1	0
term	Z	20	77	-1	0	1	0	0	0	0	1	0
term	Z	20	78	1	0	0	1	1	0	0	0	0
term	Z	20	79	1	1	0	1	0	0	0	0	0
term	Z	20	80	-1	0	0	0	1	0	0	0	1
term	Z	20	81	1	0	0	0	1	0	0	1	0
term	Z	20	83	1	0	0	0	2	0	0	0	0
term	Z	20	84	1	0	1	0	1	0	0	0	0
term	Z	20	85	1	1	0	0	1	0	0	0	0
term	Z	21	8	-1	0	0	0	0	0	0	0	1
term	Z	21	11	-1	0	0	0	0	1	0	0	0
term	Z	21	80	1	0	0	0	0	0	0	0	2
term	Z	21	81	-1	0	0	0	0	0	0	1	1
term	Z	21	82	1	0	0	0	0	0	1	0	1
term	Z	21	83	-1	0	0	0	1	0	0	0	1
term	Z	21	84	-1	0	1	0	0	0	0	0	1
term	Z	21	85	-1	1	0	0	0	0	0	0	1
term	Z	21	86	1	0	1	0	0	0	0	1	0
term	Z	21	87	1	0	1	0	0	0	1	0	0
term	Z	21	88	1	1	0	0	0	0	1	0	0
term	Z	21	95	1	0	0	0	0	1	0	0	1
term	Z	21	96	-1	0	0	0	0	1	0	1	0
term	Z	21	98	1	0	1	0	0	1	0	0	0
term	Z	21	105	1	1	0	0	0	1	0	0	0
term	Z	22	9	-1	0	0	0	0	0	0	1	0
term	Z	22	10	-1	0	0	0	0	0	1	0	0
term	Z	22	89	1	0	0	0	0	0	1	1	0
term	Z	22	90	1	0	0	1	1	0	0	0	0
term	Z	22	91	1	1	0	1	0	0	0	0	0
term	Z	22	92	1	0	0	1	0	0	0	1	0
term	Z	22	100	1	0	0	0	1	0	0	1	0
term	Z	22	101	1	0	0	0	2	0	0	0	0
term	Z	22	102	1	1	0	0	1	0	0	0	0
term	Z	22	124	1	0	1	0	0	0	0	1	0
term	Z	22	125	1	0	1	0	0	0	1	0	0
term	Z	22	126	1	0	1	0	1	0	0	0	0
term	Z	22	127	1	1	1	0	0	0	0	0	0
term	Z	23	9	1	0	0	0	0	0	0	0	1
term	Z	23	14	-1	0	1	0	0	0	0	0	0
term	Z	23	92	-1	0	0	1	0	0	0	0	1
term	Z	23	93	1	0	0	1	0	0	0	0	1
term	Z	23	94	1	0	0	1	0	1	0	0	0
term	Z	23	96	1	0	0	0	1	0	1	0	0
term	Z	23	97	1	0	0	1	0	0	1	0	0
term	Z	23	103	1	0	0	0	1	1	0	0	0
term	Z	23	130	1	0	1	0	0	1	0	0	0
term	Z	24	10	1	0	0	0	0	0	0	0	1
term	Z	24	11	-1	0	0	0	1	0	0	0	0
term	Z	24	95	1	0	0	0	1	0	0	0	1
term	Z	24	96	-1	0	0	0	1	0	0	1	0
term	Z	24	97	-1	0	0	1	0	0	0	1	0
term	Z	24	98	1	0	1	0	1	0	0	0	0
term	Z	24	99	1	1	0	1	0	0	0	0	0
term	Z	24	104	1	1	0	0	1	0	0	0	0
term	Z	24	128	-1	0	1	0	0	0	0	1	0
term	Z	24	132	1	0	1	0	0	0	1	0	0
term	Z	24	134	1	1	1	0	0	0	0	0	0
term	Z	25	11	1	0	0	0	0	0	1	0	0
term	Z	25	15	1	0	1	0	0	0	0	0	0
term	Z	25	100	-1	0	0	0	0	0	0	1	1
term	Z	25	101	-1	0	0	0	1	0	0	0	1
term	Z	25	102	-1	1	0	0	0	0	0	0	1
term	Z	25	103	-1	0	0	0	0	1	0	1	0
term	Z	25	104	-1	1	0	0	0	0	1	0	0
term	Z	25	105	1	1	0	0	0	0	1	0	0
term	Z	25	106	1	1	0	0	0	1	0	0	0
term	Z	26	12	-1	0	0	0	0	0	1	0	0
term	Z	26	14	1	0	0	1	0	0	0	0	0
term	Z	26	107	1	0	0	0	0	0	1	0	1
term	Z	26	108	1	0	0	1	0	0	0	0	1
term	Z	26	109	1	0	1	0	0	0	0	0	1
term	Z	26	110	1	0	1	0	0	1	0	0	0
term	Z	26	111	-1	0	1	0	1	0	0	0	0
term	Z	26	113	1	0	0	0	1	0	0	0	1
term	Z	26	115	1	0	0	0	1	0	1	0	0
term	Z	26	116	1	0	0	0	1	1	0	0	0
term	Z	26	117	-1	0	0	0	2	0	0	0	0
term	Z	26	124	-1	0	0	1	0	0	0	0	1
term	Z	26	128	1	0	0	1	0	0	1	0	0
term	Z	26	129	1	0	0	1	0	1	0	0	0
term	Z	26	131	-1	0	0	1	1	0	0	0	0
term	Z	27	12	1	0	0	0	0	0	0	1	0
term	Z	27	13	-1	0	0	0	1	0	0	0	0
term	Z	27	112	1	0	1	0	0	1	0	0	0
term	Z	27	118	-1	0	0	0	1	0	1	0	0
term	Z	27	119	1	0	0	0	1	1	0	0	0
term	Z	27	125	-1	0	0	1	0	0	0	0	1
term	Z	27	132	-1	0	0	1	0	0	1	0	0
term	Z	27	133	1	0	0	1	0	1	0	0	0
term	Z	28	13	1	0	0	0	0	0	1	0	0
term	Z	28	15	-1	0	0	1	0	0	0	0	0
term	Z	28	113	-1	0	0	0	0	0	0	1	1
term	Z	28	114	1	0	0	0	0	0	1	0	1
term	Z	28	115	-1	0	0	0	0	0	1	1	0
term	Z	28	116	-1	0	0	0	0	1	0	1	0
term	Z	28	117	1	0	0	0	1	0	0	1	0
term	Z	28	118	1	0	0	0	0	0	2	0	0
term	Z	28	119	-1	0	0	0	0	1	1	0	0
term	Z	28	120	1	0	1	0	0	0	1	0	0
term	Z	28	121	1	1	0	0	0	0	1	0	0
term	Z	28	122	1	1	0	0	0	1	0	0	0
term	Z	29	14	-1	0	0	0	0	0	0	1	0
term	Z	29	15	1	0	0	0	1	0	0	0	0
term	Z	29	123	1	0	0	0	0	0	0	1	1
term	Z	29	124	1	0	0	0	0	0	0	1	1
term	Z	29	125	1	0	0	0	0	0	1	0	1
term	Z	29	126	1	0	0	0	1	0	0	0	1
term	Z	29	127	1	1	0	0	0	0	0	0	1
term	Z	29	128	-1	0	0	0	0	0	1	1	0
term	Z	29	129	-1	0	0	0	0	1	0	1	0
term	Z	29	130	1	0	0	0	0	1	0	1	0
term	Z	29	131	1	0	0	0	1	0	0	1	0
term	Z	29	132	1	0	0	0	0	0	2	0	0
term	Z	29	133	-1	0	0	0	0	1	1	0	0
term	Z	29	134	1	1	0	0	0	0	1	0	0
term	Z	29	135	1	1	0	0	0	1	0	0	0
term	Z	30	16	1	0	0	0	0	0	0	0	0
term	Z	31	17	1	0	0	0	0	0	0	0	0
term	Z	32	18	1	0	0	0	0	0	0	0	0
term	Z	33	23	1	0	0	0	0	0	0	0	0
term	Z	34	26	1	0	0	0	0	0	0	0	0
term	Z	35	29	1	0	0	0	0	0	0	0	0
term	Z	36	34	1	0	0	0	0	0	0	0	0
term	Z	37	39	1	0	0	0	0	0	0	0	0
term	Z	38	49	1	0	0	0	0	0	0	0	0
term	Z	39	61	1	0	0	0	0	0	0	0	0
term	Z	40	66	1	0	0	0	0	0	0	0	0
term	Z	41	70	1	0	0	0	0	0	0	0	0
term	Z	42	75	1	0	0	0	0	0	0	0	0
term	Z	43	89	1	0	0	0	0	0	0	0	0
term	Z	44	107	1	0	0	0	0	0	0	0	0
term	Z	45	22	-1	0	0	0	0	0	0	0	0
term	Z	45	23	1	0	0	0	0	0	0	0	0
term	Z	46	25	1	0	0	0	0	0	0	0	0
term	Z	47	24	1	0	0	0	0	0	0	0	0
term	Z	48	48	-1	0	0	0	0	0	0	0	0
term	Z	49	50	1	0	0	0	0	0	0	0	0
term	Z	50	56	1	0	0	0	0	0	0	0	0
term	Z	51	51	1	0	0	0	0	0	0	0	0
term	Z	52	46	1	0	0	0	0	0	0	0	0
term	Z	53	62	1	0	0	0	0	0	0	0	0
term	Z	54	67	1	0	0	0	0	0	0	0	0
term	Z	55	80	1	0	0	0	0	0	0	0	0
term	Z	56	82	1	0	0	0	0	0	0	0	0
term	Z	57	95	1	0	0	0	0	0	0	0	0
term	Z	58	114	1	0	0	0	0	0	0	0	0
term	Z	59	19	1	0	0	0	0	0	0	0	0
term	Z	60	20	1	0	0	0	0	0	0	0	0
term	Z	61	27	1	0	0	0	0	0	0	0	0
term	Z	62	32	1	0	0	0	0	0	0	0	0
term	Z	63	35	1	0	0	0	0	0	0	0	0
term	Z	64	40	1	0	0	0	0	0	0	0	0
term	Z	65	52	1	0	0	0	0	0	0	0	0
term	Z	66	81	1	0	0	0	0	0	0	0	0
term	Z	67	100	1	0	0	0	0	0	0	0	0
term	Z	68	71	1	0	0	0	0	0	0	0	0
term	Z	69	76	1	0	0	0	0	0	0	0	0
term	Z	70	93	1	0	0	0	0	0	0	0	0
term	Z	71	108	1	0	0	0	0	0	0	0	0
term	Z	71	123	1	0	0	0	0	0	0	0	0
term	Z	72	21	-1	0	0	0	0	0	0	0	0
term	Z	73	31	-1	0	0	0	0	0	0	0	0
term	Z	73	32	1	0	0	0	0	0	0	0	0
term	Z	74	33	1	0	0	0	0	0	0	0	0
term	Z	75	37	1	0	0	0	0	0	0	0	0
term	Z	76	44	1	0	0	0	0	0	0	0	0
term	Z	77	54	1	0	0	0	0	0	0	0	0
term	Z	78	96	1	0	0	0	0	0	0	0	0
term	Z	79	103	1	0	0	0	0	0	0	0	0
term	Z	80	92	-1	0	0	0	0	0	0	0	0
term	Z	80	93	1	0	0	0	0	0	0	0	0
term	Z	81	97	1	0	0	0	0	0	0	0	0
term	Z	82	94	1	0	0	0	0	0	0	0	0
term	Z	83	130	1	0	0	0	0	0	0	0	0
term	Z	84	28	-1	0	0	0	0	0	0	0	0
term	Z	85	43	-1	0	0	0	0	0	0	0	0
term	Z	86	57	-1	0	0	0	0	0	0	0	0
term	Z	87	42	-1	0	0	0	0	0	0	0	0
term	Z	88	47	-1	0	0	0	0	0	0	0	0
term	Z	89	83	1	0	0	0	0	0	0	0	0
term	Z	90	101	1	0	0	0	0	0	0	0	0
term	Z	91	74	1	0	0	0	0	0	0	0	0
term	Z	92	78	1	0	0	0	0	0	0	0	0
term	Z	93	90	1	0	0	0	0	0	0	0	0
term	Z	94	126	1	0	0	0	0	0	0	0	0
term	Z	95	30	1	0	0	0	0	0	0	0	0
term	Z	96	36	1	0	0	0	0	0	0	0	0
term	Z	97	41	1	0	0	0	0	0	0	0	0
term	Z	98	53	1	0	0	0	0	0	0	0	0
term	Z	99	63	1	0	0	0	0	0	0	0	0
term	Z	100	113	1	0	0	0	0	0	0	0	0
term	Z	101	72	-1	0	0	0	0	0	0	0	0
term	Z	102	77	-1	0	0	0	0	0	0	0	0
term	Z	103	123	-1	0	0	0	0	0	0	0	0
term	Z	104	109	1	0	0	0	0	0	0	0	0
term	Z	105	38	1	0	0	0	0	0	0	0	0
term	Z	106	45	1	0	0	0	0	0	0	0	0
term	Z	107	59	1	0	0	0	0	0	0	0	0
term	Z	108	115	1	0	0	0	0	0	0	0	0
term	Z	109	116	1	0	0	0	0	0	0	0	0
term	Z	110	108	1	0	0	0	0	0	0	0	0
term	Z	110	124	-1	0	0	0	0	0	0	0	0
term	Z	111	128	1	0	0	0	0	0	0	0	0
term	Z	112	129	1	0	0	0	0	0	0	0	0
term	Z	113	110	1	0	0	0	0	0	0	0	0
term	Z	114	58	-1	0	0	0	0	0	0	0	0
term	Z	114	59	1	0	0	0	0	0	0	0	0
term	Z	115	60	1	0	0	0	0	0	0	0	0
term	Z	116	118	-1	0	0	0	0	0	0	0	0
term	Z	117	119	1	0	0	0	0	0	0	0	0
term	Z	118	125	-1	0	0	0	0	0	0	0	0
term	Z	119	132	-1	0	0	0	0	0	0	0	0
term	Z	120	133	1	0	0	0	0	0	0	0	0
term	Z	121	112	1	0	0	0	0	0	0	0	0
term	Z	122	55	1	0	0	0	0	0	0	0	0
term	Z	123	64	1	0	0	0	0	0	0	0	0
term	Z	124	117	-1	0	0	0	0	0	0	0	0
term	Z	125	73	-1	0	0	0	0	0	0	0	0
term	Z	126	86	1	0	0	0	0	0	0	0	0
term	Z	127	131	-1	0	0	0	0	0	0	0	0
term	Z	128	111	-1	0	0	0	0	0	0	0	0
term	Z	129	65	1	0	0	0	0	0	0	0	0
term	Z	130	68	1	0	0	0	0	0	0	0	0
term	Z	131	84	-1	0	0	0	0	0	0	0	0
term	Z	132	87	1	0	0	0	0	0	0	0	0
term	Z	133	98	1	0	0	0	0	0	0	0	0
term	Z	134	120	1	0	0	0	0	0	0	0	0
term	Z	135	69	1	0	0	0	0	0	0	0	0
term	Z	136	85	-1	0	0	0	0	0	0	0	0
term	Z	137	88	1	0	0	0	0	0	0	0	0
term	Z	138	105	1	0	0	0	0	0	0	0	0
term	Z	139	121	1	0	0	0	0	0	0	0	0
term	Z	140	102	-1	0	0	0	0	0	0	0	0
term	Z	141	104	-1	0	0	0	0	0	0	0	0
term	Z	141	105	1	0	0	0	0	0	0	0	0
term	Z	142	106	1	0	0	0	0	0	0	0	0
term	Z	143	122	1	0	0	0	0	0	0	0	0
term	Z	144	79	1	0	0	0	0	0	0	0	0
term	Z	145	91	1	0	0	0	0	0	0	0	0
